open,high,low,close,date,volume
11896.45,12001.5,11850.0,11887.3,2022-09-29,527
11830.8,12050.0,11793.25,11924.95,2022-09-30,1059
11946.2,12200.0,11760.05,11931.05,2022-10-03,831
12000.0,12196.7,11811.1,11880.3,2022-10-04,969
12099.0,12099.0,11900.05,11975.9,2022-10-06,761
11937.1,12774.7,11801.05,12587.85,2022-10-07,2579
12545.0,12710.0,12197.35,12529.4,2022-10-10,2043
12467.05,12491.95,12113.3,12270.35,2022-10-11,668
12300.0,12425.0,12180.55,12214.0,2022-10-12,1021
12214.0,12257.8,11755.0,11915.65,2022-10-13,1409
11999.55,12178.15,11930.2,11995.95,2022-10-14,803
12000.0,12035.9,11764.1,11946.95,2022-10-17,619
12122.15,12122.2,11800.0,11870.9,2022-10-18,700
11901.0,12074.9,11870.0,11950.1,2022-10-19,547
11930.25,12175.0,11900.0,11977.1,2022-10-20,390
12000.05,12100.0,11901.0,12020.95,2022-10-21,544
12030.05,12297.95,12030.05,12113.05,2022-10-24,214
11912.25,12117.95,11840.0,11944.55,2022-10-25,858
11944.55,12100.0,11902.2,11985.7,2022-10-27,545
12051.15,12089.95,11800.0,11846.5,2022-10-28,516
11809.15,12201.6,11809.15,12083.9,2022-10-31,1142
12118.0,12120.0,11901.0,12018.75,2022-11-01,419
11925.05,12062.8,11821.0,11851.05,2022-11-02,605
11900.0,12056.05,11820.0,12011.4,2022-11-03,781
12011.25,12300.0,11701.0,12031.7,2022-11-04,1577
12031.7,12111.0,11860.0,12097.75,2022-11-07,1248
11926.0,12260.0,11926.0,11978.25,2022-11-09,1190
11978.0,12078.0,11855.0,11972.8,2022-11-10,708
12200.65,12454.95,12005.05,12116.45,2022-11-11,2357
12159.6,12209.95,11892.0,11957.2,2022-11-14,1480
11950.0,12083.9,11850.0,11925.9,2022-11-15,887
11924.95,12020.0,11901.25,11974.4,2022-11-16,1027
11940.05,12040.0,11858.1,11986.5,2022-11-17,664
12015.0,12183.4,11851.0,11957.35,2022-11-18,1048
11936.8,12022.0,11750.0,11945.35,2022-11-21,966
11931.0,12009.0,11864.35,11961.4,2022-11-22,760
11920.0,12207.9,11850.0,12092.5,2022-11-23,771
12127.75,12397.95,11900.0,11944.3,2022-11-24,2706
11949.05,12072.4,11866.6,11959.1,2022-11-25,911
11980.0,11987.85,11852.0,11920.05,2022-11-28,1094
11920.2,11962.45,11850.05,11872.65,2022-11-29,940
11899.0,11920.05,11555.0,11665.9,2022-11-30,1436
11782.55,11840.0,11701.05,11739.05,2022-12-01,1179
11701.0,11800.0,11600.0,11750.65,2022-12-02,1044
11750.0,11887.55,11703.0,11744.3,2022-12-05,1002
11704.0,11800.0,11650.0,11720.0,2022-12-06,388
11642.9,11820.75,11642.9,11786.15,2022-12-07,517
11720.3,11783.4,11600.0,11663.2,2022-12-08,610
11725.0,11725.0,11420.0,11446.5,2022-12-09,945
11439.0,11478.3,11120.1,11258.95,2022-12-12,828
11355.0,11507.0,11200.0,11347.75,2022-12-13,969
11366.3,11387.8,11214.0,11273.8,2022-12-14,651
11341.45,11380.95,11225.05,11281.45,2022-12-15,415
